"STUID,State,District,Gender,Age,Category,Same language,Siblings,Handicap,Father edu,Mother edu,Father occupation,Mother occupation,Below poverty,Use calculator,Use computer,Use Internet,Use dictionary,Read other books,# Books,Distance,Computer use,Library use,Like school,Subjects,Give Lang HW,Give Math HW,Give Scie HW,Give SoSc HW,Correct Lang HW,Correct Math HW,Correct Scie HW,Correct SocS HW,Help in Study,Private tuition,English is difficult,Read English,Dictionary to learn,Answer English WB,Answer English aloud,Maths is difficult,Solve Maths,Solve Maths in groups,Draw geometry,Explain answers,SocSci is difficult,Historical excursions,Participate in SocSci,Small groups in SocSci,Express SocSci views,Science is difficult,Observe experiments,Conduct experiments,Solve science problems,Express science views,Watch TV,Read magazine,Read a book,Play games,Help in household,Maths %,Reading %,Science %,Social %"
"11081200034,AP,8,2,3,3,1,4,2,1,1,1,1,2,1,No,1,1,2,2,1,4,4,2,M,4,4,4,4,4,4,4,4,2,1,1,3,3,3,3,1,3,3,3,3,1,3,3,3,2,1,3,3,3,3,4,2,3,3,4,29.63,50.0,41.82,"
"11081200035,AP,8,2,4,4,1,3,2,2,2,3,3,2,1,No,1,2,2,2,3,4,4,2,M,4,4,4,4,4,4,4,4,2,1,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,3,3,3,3,4,4,3,4,4,,,58.18,58.0"
"11081200036,AP,8,2,4,1,1,4,2,2,2,3,3,2,1,No,1,1,2,2,3,4,4,2,L,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,4,3,2,4,4,,,53.7,41.67"
"11081200037,AP,8,2,4,4,1,2,1,1,1,1,1,0,1,No,1,1,2,2,1,4,0,0,O,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,1,4,4,3,4,4,20.37,10.0,,"
"11081200038,AP,8,2,3,4,1,2,2,2,2,1,1,2,1,No,1,2,2,2,3,4,4,1,L,4,4,4,4,4,4,4,4,2,1,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,4,3,4,29.63,63.33,,"
"11081200039,AP,8,2,5,1,1,3,2,2,1,1,1,2,1,No,1,2,0,1,2,4,4,2,M,4,4,4,4,4,4,4,4,2,1,1,1,1,1,1,1,3,3,2,3,2,3,3,3,3,1,1,1,1,1,4,4,4,4,4,,,14.55,38.0"
"11081200040,AP,8,2,3,4,1,1,2,2,2,3,3,2,1,No,1,1,2,2,3,4,4,2,M,4,4,4,4,4,4,4,4,2,2,1,1,3,3,3,1,1,1,3,1,1,3,1,1,1,1,3,3,3,3,4,4,4,4,4,,,24.07,26.0"
"11081202001,AP,8,2,3,1,1,3,2,2,2,5,4,2,1,No,1,2,0,1,4,4,0,2,O,2,4,2,4,4,4,4,4,2,1,1,3,3,3,3,3,1,3,3,3,1,3,3,3,3,1,3,3,3,3,4,3,3,4,4,37.04,53.33,,"
"11081202002,AP,8,2,3,2,1,2,2,1,1,4,2,2,1,No,1,1,1,1,1,4,2,2,M,2,4,2,2,4,4,3,2,1,1,1,3,3,3,3,1,2,3,3,3,1,3,3,3,3,1,3,3,3,3,4,1,3,1,4,24.07,50.0,,"
"11081202003,AP,8,2,3,3,1,1,2,1,1,3,1,2,1,No,1,1,0,1,1,4,2,2,M,2,4,4,4,4,4,3,2,2,2,1,3,3,3,3,1,2,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,4,3,4,37.04,60.0,,"
"11081202004,AP,8,2,3,3,1,2,2,2,2,7,1,2,1,No,1,2,2,2,4,4,2,2,S,4,4,4,4,2,4,2,2,2,1,1,3,3,3,3,1,2,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,4,3,4,51.85,73.33,,"
"11081202005,AP,8,2,3,4,1,2,2,1,1,3,1,2,1,No,1,1,1,1,3,4,2,2,L,4,4,3,3,2,4,2,1,2,2,1,3,3,3,3,2,2,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,3,4,4,,70.0,,"
"11081202006,AP,8,2,4,3,1,2,2,2,2,4,8,2,1,No,1,2,0,1,1,4,2,2,S,4,4,2,2,2,4,2,2,2,2,1,3,3,3,3,1,2,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,4,3,4,40.74,73.33,,"
"11081202007,AP,8,1,3,3,2,3,2,2,2,1,1,2,2,No,1,1,0,1,4,4,1,2,L,2,4,2,4,2,4,2,4,1,1,1,3,1,3,2,3,2,3,3,3,1,3,2,1,3,1,3,1,1,3,4,3,4,4,4,29.63,,,"
"11081202008,AP,8,1,4,1,1,2,2,3,2,3,3,2,1,No,1,2,0,1,1,4,4,2,M,3,4,1,4,1,4,1,4,2,2,1,3,3,3,3,1,2,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,4,3,4,12.96,46.67,,"
"11081202009,AP,8,1,3,3,1,2,2,2,0,2,3,2,2,No,1,2,1,0,4,2,2,2,M,3,4,1,1,0,0,0,0,2,1,1,3,3,3,3,1,2,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,4,3,4,24.07,36.67,,"
"11081202011,AP,8,1,4,3,1,2,2,2,2,1,1,0,2,No,1,1,2,2,3,4,2,2,O,1,4,1,4,3,4,1,4,2,2,3,3,2,3,3,2,2,3,3,3,1,3,3,3,3,3,3,3,3,3,4,4,4,4,4,,,29.09,31.25"
"11081202012,AP,8,1,4,3,1,2,2,2,2,1,1,1,2,No,1,2,2,2,3,4,2,2,S,1,4,1,2,1,4,1,4,2,1,3,3,2,3,3,1,2,3,3,3,1,3,3,3,3,1,3,1,3,3,4,3,2,3,4,,,43.64,25.0"
"11081202013,AP,8,1,3,3,1,2,2,2,2,1,1,2,2,No,1,2,2,2,1,4,2,2,M,1,4,1,2,3,4,2,4,2,1,3,3,1,3,3,1,2,3,3,3,1,3,3,3,3,1,3,1,3,3,4,4,2,3,4,,,36.36,33.33"
"11081202016,AP,8,2,3,0,1,3,2,2,1,1,1,1,2,No,1,1,0,1,2,4,2,2,L,2,3,2,3,4,4,2,2,2,1,3,3,1,3,3,3,2,3,3,3,1,3,2,3,2,1,3,2,3,2,4,2,3,4,4,,,30.91,41.67"
"11081202017,AP,8,2,3,3,2,3,2,2,2,1,1,0,2,No,1,2,2,2,4,4,2,2,S,2,4,3,3,2,4,3,3,2,1,3,3,1,3,3,3,2,3,3,3,1,3,3,3,3,1,3,3,3,3,4,1,4,4,4,,,43.64,45.83"
"11081202018,AP,8,2,3,4,1,2,2,2,2,1,1,0,2,No,1,2,2,3,4,4,2,2,S,2,4,3,3,3,4,2,2,2,2,3,3,1,3,3,3,2,3,3,3,1,3,3,3,3,1,3,3,3,3,4,3,4,4,4,,,47.27,50.0"
"11081202020,AP,8,2,3,3,1,2,2,2,2,1,1,1,2,No,1,1,2,2,1,3,0,2,M,2,4,3,3,2,4,3,3,2,1,3,3,1,3,3,1,2,3,3,3,1,3,3,3,3,1,3,3,3,3,4,2,3,4,4,,,49.09,50.0"
"11081202021,AP,8,2,3,4,1,2,0,1,2,5,8,2,1,No,1,1,0,1,1,4,2,2,M,4,4,4,4,4,4,4,4,2,1,1,3,3,3,3,1,2,3,3,3,1,3,3,3,3,1,3,3,3,3,4,3,4,3,4,22.22,36.67,,"
"11081202022,AP,8,2,3,3,1,2,2,1,2,1,1,0,1,No,2,1,1,1,4,3,2,2,L,2,4,1,2,1,4,4,3,2,1,1,3,2,3,1,3,2,1,3,2,2,3,2,1,1,1,3,3,1,2,1,1,1,3,4,22.22,,,"
"11081202023,AP,8,2,3,3,1,2,2,2,2,5,8,2,1,No,1,2,0,1,4,4,0,2,M,4,4,4,4,4,4,4,4,2,1,1,3,3,3,3,1,2,3,3,3,1,3,3,3,3,1,3,3,3,3,4,3,3,4,4,38.89,36.67,,"
"11081202024,AP,8,2,3,4,1,2,2,2,2,3,3,2,1,No,1,1,1,1,3,4,2,2,L,4,4,4,4,4,4,4,4,2,1,1,3,3,3,3,1,2,3,3,3,1,3,3,3,3,1,3,3,3,3,4,1,3,4,4,29.63,16.67,,"
"11081202025,AP,8,1,3,3,1,2,2,1,2,1,1,1,2,No,1,1,0,1,3,4,2,2,L,2,4,2,4,2,4,2,4,2,1,1,1,1,1,1,3,1,3,1,1,1,3,3,1,3,1,3,1,1,3,4,3,3,4,4,33.33,,,"
"11081202027,AP,8,1,3,3,1,2,2,2,2,0,3,2,2,No,1,2,1,0,1,4,2,2,L,3,4,3,3,0,0,0,0,2,1,1,3,3,3,3,1,2,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,4,3,4,31.48,40.0,,"
"11081202028,AP,8,1,3,0,1,3,0,2,2,1,1,2,2,Yes,1,1,0,1,4,4,4,2,L,4,4,4,4,4,4,4,4,2,1,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,0,3,3,3,0,4,1,4,4,4,,30.0,,"
"11081202029,AP,8,1,3,3,1,2,2,2,2,1,1,1,2,No,1,1,2,2,4,4,2,2,L,2,4,1,4,2,4,2,4,2,1,1,3,2,3,2,3,1,3,3,3,1,3,3,1,3,1,3,1,1,3,4,4,4,4,4,27.78,,,"
"11081202030,AP,8,1,3,3,1,2,2,2,2,4,7,1,1,No,1,2,0,1,1,4,3,2,S,3,4,3,3,3,2,2,3,2,1,2,3,1,3,3,3,2,2,3,3,3,3,3,2,2,3,3,3,3,3,4,4,3,4,4,51.85,83.33,,"
"11081202031,AP,8,1,3,3,1,2,2,2,2,1,1,1,2,No,1,1,2,2,1,3,4,2,M,2,4,3,3,2,4,3,3,2,2,3,3,2,3,3,1,2,3,3,3,1,3,3,3,3,1,3,3,3,3,4,3,3,4,4,,,35.19,34.0"
"11081202032,AP,8,1,3,3,1,2,2,2,2,1,1,0,1,No,1,1,0,0,3,4,2,2,L,1,4,4,4,4,3,1,3,1,1,3,2,3,3,3,2,2,2,3,2,1,3,3,3,3,1,3,0,1,0,4,1,4,4,4,,,7.41,24.0"
"11081202034,AP,8,1,3,3,1,2,2,1,1,1,1,0,2,No,1,2,2,2,1,4,4,2,O,3,4,2,3,2,2,3,1,2,2,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,1,3,1,3,3,3,3,3,4,4,,,48.15,52.0"
"11081202038,AP,8,2,3,4,1,2,2,2,1,1,1,0,2,No,1,1,2,2,3,4,2,2,L,1,4,1,4,1,4,1,4,1,1,3,3,1,3,3,1,2,3,3,3,1,3,3,3,3,1,3,1,3,3,4,1,4,4,4,,,31.48,"
"11081202039,AP,8,2,3,3,1,2,2,2,1,1,1,1,2,No,1,2,2,2,2,3,2,2,S,2,4,2,4,2,4,2,4,1,1,1,3,1,3,2,3,1,3,3,2,1,3,2,1,3,1,3,1,3,3,3,4,3,1,4,,,,46.0"
"11081202040,AP,8,2,3,3,1,3,2,2,2,1,1,0,2,No,1,1,2,4,1,4,2,2,L,1,4,1,4,1,4,1,4,2,1,1,3,1,3,3,3,2,3,3,3,1,3,3,3,3,1,3,1,3,3,4,4,3,4,4,,,33.33,"
"11081203001,AP,8,2,4,3,1,4,2,1,0,5,0,0,2,Yes,2,2,2,2,1,4,2,2,S,4,4,4,4,4,4,4,4,2,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,1,3,3,3,3,3,4,4,4,4,,46.67,,22.92"
"11081203002,AP,8,2,4,3,1,4,2,0,2,1,1,0,2,No,1,1,2,0,1,5,4,2,L,4,4,4,4,4,4,4,4,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,22.22,66.67,,"
"11081203003,AP,8,2,4,4,1,1,2,1,2,1,3,0,2,No,1,1,2,2,3,2,2,2,L,4,4,4,4,4,4,4,4,2,1,1,3,3,3,3,3,2,3,3,3,1,3,3,3,3,1,3,3,3,3,2,2,3,4,4,42.59,,40.0,"
"11081203004,AP,8,2,4,3,1,3,2,1,1,2,2,0,1,No,1,2,2,2,1,2,2,2,L,4,4,4,4,4,4,4,4,2,2,2,3,3,3,3,2,2,3,3,3,2,3,3,3,3,2,3,3,3,2,4,4,4,4,4,46.3,,47.27,"
"11081203005,AP,8,2,4,3,1,3,2,2,2,2,2,1,1,No,1,2,2,2,1,2,2,2,S,4,4,4,4,4,4,4,4,2,2,1,3,3,3,3,2,2,3,3,3,1,3,3,3,3,1,3,3,3,3,4,4,4,4,4,51.85,,58.18,"
"11081203006,AP,8,2,4,3,1,2,2,2,2,5,0,0,1,No,1,2,2,2,1,2,2,2,S,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,2,2,2,3,3,1,3,3,3,3,1,3,3,3,3,4,4,4,4,4,,,60.0,"
"11081203007,AP,8,2,4,4,1,2,2,1,1,2,3,0,1,No,1,2,2,3,1,2,2,2,S,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,3,2,3,3,3,1,3,3,3,3,1,3,3,3,3,2,2,3,3,4,42.59,,61.82,"
"11081203008,AP,8,2,0,4,1,1,2,0,0,3,3,0,1,No,1,2,2,2,1,3,2,2,M,2,4,3,2,4,3,2,1,2,1,1,3,3,3,3,3,1,3,2,2,1,3,2,3,2,2,1,3,1,3,3,4,3,4,3,37.04,,58.18,"
"11081203009,AP,8,1,4,4,1,1,2,1,1,3,3,2,2,No,1,1,1,1,2,2,1,2,O,4,4,4,4,4,4,4,4,2,1,3,3,2,1,1,3,2,1,2,1,3,3,2,3,3,3,3,2,3,3,4,4,4,4,4,25.93,,22.22,"
"11081203010,AP,8,1,4,3,1,3,1,2,2,2,2,0,2,No,1,1,2,3,1,2,1,2,O,4,4,4,4,4,4,4,4,2,1,3,3,3,3,2,3,3,3,3,2,3,3,3,3,0,0,3,3,0,0,2,4,4,4,4,12.96,53.33,,"
"11081203011,AP,8,1,4,4,1,2,2,1,2,3,3,0,2,No,1,1,2,2,2,2,1,2,L,2,3,2,2,3,2,3,2,2,1,3,3,1,3,2,1,2,3,2,1,3,2,3,2,2,3,2,3,2,2,4,2,4,3,4,18.52,,33.33,"
"11081203012,AP,8,1,4,1,1,4,2,1,1,2,2,0,1,No,1,2,2,2,1,4,1,2,O,3,4,2,2,3,4,2,2,2,1,3,3,1,3,2,1,3,2,2,2,3,3,3,3,2,1,1,2,3,2,4,3,3,3,4,37.04,,,"
"11081203013,AP,8,1,4,4,1,2,2,0,0,3,3,0,2,No,1,1,2,2,4,3,1,2,M,3,4,2,3,3,3,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,4,4,,,20.0,46.0"
"11081203014,AP,8,1,4,3,1,3,2,1,1,3,3,1,2,No,1,1,2,2,1,3,1,2,O,4,4,4,4,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,4,4,,,18.18,22.92"
"11081203015,AP,8,1,4,4,1,2,2,1,1,2,2,0,1,No,1,2,2,2,3,4,1,2,O,4,4,4,4,4,4,4,4,2,1,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,2,3,3,3,3,4,4,1,4,4,35.19,,23.64,"
"11081203016,AP,8,1,4,4,1,2,2,1,1,3,3,1,0,,0,0,0,1,1,2,3,2,O,4,4,4,4,4,4,4,4,1,2,3,3,3,3,2,1,2,3,2,2,3,2,3,2,2,2,3,2,2,2,4,1,4,4,4,,,30.91,33.33"
"11081203017,AP,8,2,4,1,1,2,2,2,1,3,3,2,2,No,1,1,0,1,2,4,5,2,L,4,4,4,4,4,4,4,4,2,2,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,33.33,26.67,,"
"11081203018,AP,8,2,4,4,1,1,2,2,2,1,1,2,1,No,1,1,2,4,2,2,2,2,L,4,4,4,4,4,4,4,4,2,1,1,3,1,3,2,3,3,3,3,3,3,1,3,3,3,3,2,3,2,2,4,4,2,4,4,22.22,30.0,,"
"11081203019,AP,8,2,4,3,1,3,2,1,1,1,1,0,2,No,1,2,2,2,1,3,5,2,L,4,4,4,4,4,4,4,4,2,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,1,3,4,4,18.52,63.33,,"
"11081203020,AP,8,2,4,4,2,5,2,2,2,1,1,2,1,No,1,2,2,4,3,4,4,2,L,4,4,4,4,4,4,4,4,2,1,3,3,1,3,3,1,3,3,2,2,3,3,3,3,2,3,3,1,3,2,4,3,2,4,4,27.78,76.67,,"
"11081203021,AP,8,2,4,3,1,2,2,2,2,1,1,2,1,No,1,2,2,2,1,4,5,2,L,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,1,3,1,3,3,1,3,3,2,3,3,3,3,3,3,3,4,4,4,4,22.22,63.33,,"
"11081203022,AP,8,2,4,1,1,2,2,1,2,1,1,2,1,No,1,2,2,4,1,2,1,2,L,4,4,4,4,4,4,4,4,2,2,1,3,1,3,2,1,3,3,2,3,2,1,3,1,3,2,3,3,2,2,4,4,4,4,4,,43.33,,24.0"
"11081203023,AP,8,2,4,3,1,3,2,2,2,1,1,2,2,No,1,2,2,2,1,5,1,2,O,4,4,4,4,4,4,4,4,2,2,1,3,1,3,3,3,1,3,3,2,1,3,2,3,2,2,3,2,3,2,4,1,4,4,4,,46.67,,32.0"
"11081203024,AP,8,2,4,1,1,2,2,2,1,1,1,0,1,No,1,2,2,2,3,2,1,2,O,4,4,4,4,4,4,4,4,2,1,3,1,1,3,1,3,1,3,1,2,3,3,1,3,1,3,1,3,2,3,2,4,3,3,3,,83.33,,48.0"
"11081203025,AP,8,2,4,1,1,2,1,1,1,1,1,2,1,No,1,2,2,4,2,5,1,2,L,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,3,3,2,3,2,3,1,3,2,3,3,3,2,3,2,4,4,4,4,4,27.78,36.67,,"
"11081203026,AP,8,2,4,1,1,3,2,2,2,3,1,2,2,No,1,2,2,2,1,4,4,1,L,4,4,4,4,4,4,4,4,2,1,1,3,1,3,3,3,2,2,3,3,3,1,3,1,1,3,3,3,3,3,4,4,4,4,4,20.37,50.0,,"
"11081203027,AP,8,2,4,1,1,2,2,2,1,1,1,2,2,No,1,2,2,2,2,4,4,2,M,4,4,4,4,4,4,4,4,2,2,2,3,1,3,3,3,1,3,3,3,1,3,2,3,2,1,3,3,3,3,1,4,4,4,4,,60.0,,22.0"
"11081203028,AP,8,2,4,4,1,2,2,2,1,1,1,2,2,No,1,1,2,2,3,2,1,2,O,4,4,4,4,4,4,4,4,2,2,2,3,3,3,2,1,3,3,3,3,1,3,2,3,2,1,3,2,3,2,3,4,3,4,3,,43.33,,36.0"
"11081203029,AP,8,2,4,4,1,2,2,1,1,3,3,0,2,Yes,2,2,2,2,2,2,2,2,O,4,4,4,4,4,4,4,4,2,1,3,3,2,3,2,3,1,3,3,3,1,3,3,3,3,3,2,3,2,2,3,4,3,4,3,,46.67,,32.0"
"11081203030,AP,8,2,4,4,1,5,1,1,1,1,1,2,1,No,1,1,1,1,2,5,1,2,O,4,4,4,4,4,4,4,4,2,1,3,3,3,2,3,3,2,3,3,3,3,3,1,1,1,3,1,3,3,3,4,3,4,4,4,,53.33,,"
"11081203031,AP,8,2,4,4,1,3,2,2,2,3,3,2,2,No,1,2,2,2,2,4,1,2,O,4,4,4,4,4,4,4,4,2,1,3,3,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,,33.33,,43.75"
"11081203032,AP,8,2,4,3,1,3,2,1,1,0,1,2,2,Yes,2,2,2,3,1,4,4,2,O,4,4,4,4,4,4,4,4,2,1,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,,,,39.58"
"11081203033,AP,8,2,4,2,0,2,2,2,2,3,1,2,1,No,1,2,2,3,1,5,4,2,M,4,4,4,4,4,4,4,4,2,2,1,3,3,1,3,3,2,3,2,2,1,1,3,3,2,1,3,1,2,2,3,4,4,4,4,,66.67,,33.33"
"11081203034,AP,8,1,4,1,1,3,2,1,1,1,1,2,1,No,1,1,0,1,1,5,4,2,L,4,4,4,4,4,4,4,4,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,4,4,4,4,4,,,27.78,25.0"
"11081203035,AP,8,1,4,2,1,4,1,1,1,1,1,2,1,No,1,1,2,2,2,5,4,2,L,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,3,1,1,1,1,1,1,3,3,2,3,3,3,3,3,3,4,3,4,4,,,27.78,25.0"
"11081203036,AP,8,1,4,4,1,2,2,1,1,1,1,2,2,No,1,1,1,1,2,4,3,2,L,4,4,4,4,4,4,4,4,2,1,1,1,3,3,2,2,1,1,3,2,1,1,1,3,2,3,3,2,3,2,4,3,4,3,4,,,12.96,40.0"
"11081203037,AP,8,1,4,4,1,1,0,2,1,1,1,2,1,No,1,1,2,2,1,4,1,2,M,4,4,4,4,4,4,4,4,2,1,1,3,3,2,3,1,3,3,2,3,1,3,3,3,3,3,3,3,2,3,4,4,4,3,4,,,16.67,24.0"
"11081203038,AP,8,1,4,4,1,1,1,1,1,2,2,0,1,No,1,2,0,1,3,2,4,2,L,3,4,4,4,4,3,4,3,2,1,1,3,3,3,1,3,3,2,3,2,3,2,3,3,3,3,3,3,3,3,3,4,4,4,4,,,35.19,33.33"
"11081203039,AP,8,1,4,3,2,2,2,1,1,1,1,0,1,No,1,1,2,2,1,3,1,2,L,4,4,4,4,4,4,4,4,2,2,2,3,3,3,3,3,1,3,1,3,1,3,3,2,3,3,2,3,2,3,4,4,3,4,3,,,43.64,34.0"
"11081203040,AP,8,1,4,3,1,2,2,1,1,1,1,0,1,No,1,1,2,2,2,2,1,2,L,4,4,3,3,3,4,3,3,2,1,3,3,3,1,2,3,3,3,1,2,1,3,1,2,3,1,2,1,3,3,3,4,3,3,3,,,31.48,25.0"
"11081204001,AP,8,2,3,1,1,2,2,2,2,1,1,2,2,No,1,1,0,1,1,0,4,2,M,4,4,4,4,4,4,4,4,2,1,1,3,2,3,1,1,1,3,1,1,3,3,1,1,1,3,1,1,1,1,4,4,4,4,4,18.52,36.67,,"
"11081204002,AP,8,2,3,3,2,2,2,2,2,1,1,2,2,No,1,2,0,1,1,2,4,2,M,4,4,4,4,4,4,4,4,2,1,3,3,3,3,3,1,3,1,1,1,1,1,3,1,3,1,1,1,1,1,3,4,3,4,4,31.48,46.67,,"
"11081204003,AP,8,2,3,1,1,2,2,1,1,3,3,2,2,No,1,2,0,1,1,2,4,2,O,3,4,4,4,4,4,4,4,2,1,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,3,4,3,4,4,18.52,40.0,,"
"11081204004,AP,8,2,3,1,1,3,2,2,2,3,3,2,2,No,1,1,0,1,1,2,4,2,M,3,4,4,4,3,4,4,4,2,1,1,3,3,3,3,1,2,1,2,2,1,3,3,3,3,1,3,2,3,2,3,2,3,2,4,25.93,43.33,,"
"11081204005,AP,8,2,4,3,1,2,2,2,2,1,1,2,1,No,1,1,0,1,2,0,4,2,O,4,4,4,4,4,4,4,4,2,1,1,3,3,3,1,1,1,2,2,2,1,0,1,1,1,1,1,1,0,1,1,3,1,1,1,31.48,26.67,,"
"11081204007,AP,8,2,3,1,1,3,2,2,1,3,3,2,2,No,1,2,0,1,1,2,4,2,O,3,4,4,4,4,4,4,4,2,1,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,3,4,4,4,4,33.33,76.67,,"
"11081204008,AP,8,1,3,1,1,3,2,1,1,3,3,2,2,No,1,1,0,1,1,2,4,2,L,2,4,4,4,4,4,4,4,2,1,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,3,3,3,4,4,27.78,43.33,,"
"11081204010,AP,8,1,3,1,1,2,2,2,1,3,3,2,2,No,1,1,0,1,1,2,4,2,L,2,4,4,4,1,4,4,4,2,1,2,3,3,3,3,1,1,3,2,2,1,3,1,1,1,1,1,3,1,2,3,3,3,4,4,22.22,23.33,,"
"11081204011,AP,8,1,2,3,0,2,1,1,1,1,1,2,2,No,1,2,0,1,2,0,2,2,S,3,4,4,4,1,4,4,4,2,1,1,3,1,3,1,3,3,2,3,3,1,3,1,2,1,3,3,2,1,2,4,2,2,4,3,,,29.09,33.33"
"11081204012,AP,8,1,4,1,1,2,2,1,0,3,1,2,2,No,1,2,0,1,1,4,4,2,S,4,4,4,4,4,4,4,4,2,1,1,3,3,3,3,1,2,3,3,2,1,3,3,3,3,1,3,2,3,3,4,3,3,4,4,,,32.73,16.67"
"11081204015,AP,8,1,5,3,1,3,2,1,2,1,6,0,1,No,1,1,0,2,3,2,4,2,M,3,4,4,4,3,4,4,4,2,1,1,3,3,3,3,1,2,1,2,1,1,2,3,3,3,3,3,3,2,3,4,4,2,4,4,,,38.18,22.0"
"11081204016,AP,8,1,4,1,1,4,2,1,1,3,3,2,2,No,1,2,2,2,1,2,4,2,M,3,4,4,4,2,4,4,4,2,1,1,3,3,3,3,1,3,3,3,3,1,1,1,1,3,1,3,3,1,1,4,3,2,4,3,,,29.09,18.75"
"11081204017,AP,8,1,4,4,1,2,2,2,1,1,1,2,1,No,1,2,1,1,3,2,4,2,L,3,4,4,4,2,4,4,4,2,1,1,1,1,1,1,3,3,1,1,2,1,1,2,1,1,1,1,2,2,1,1,4,3,4,4,,,43.64,31.25"
"11081204018,AP,8,1,3,1,1,5,2,1,1,1,1,2,2,Yes,1,2,2,2,1,2,4,2,S,2,4,4,2,2,4,4,4,2,1,3,3,3,3,3,1,3,3,3,3,1,3,3,3,3,1,3,2,3,3,4,4,3,1,4,,,40.0,25.0"
"11081204019,AP,8,1,5,1,1,3,2,3,1,1,1,2,1,No,1,1,0,1,1,2,4,2,M,4,4,4,4,4,4,4,4,2,1,1,3,3,3,3,3,2,3,2,2,1,2,3,2,1,1,2,2,1,3,4,4,3,4,3,,,38.18,34.0"
"11081204020,AP,8,2,4,3,1,2,2,1,1,1,1,2,1,No,1,2,0,1,1,2,4,2,L,4,4,4,4,4,4,3,4,2,1,1,3,3,3,3,1,2,3,3,2,3,3,3,2,2,2,2,2,3,3,4,3,3,4,4,,,49.09,29.17"
"11081204021,AP,8,2,4,1,1,3,2,2,1,1,1,2,1,No,1,1,0,1,1,2,4,2,M,4,4,4,4,3,4,4,4,2,1,1,3,3,3,3,1,3,1,3,1,1,1,1,1,3,1,3,3,1,1,3,4,2,4,4,35.19,,,"
"11081204024,AP,8,2,4,3,1,2,2,1,1,1,1,2,1,No,1,1,0,1,1,0,4,2,O,4,4,4,4,4,4,4,4,2,1,1,3,3,3,1,1,1,1,3,1,3,1,1,1,1,3,1,1,1,1,4,4,4,4,4,31.48,63.33,,"
"11081204025,AP,8,2,3,3,1,1,2,1,1,0,2,2,2,No,1,2,0,1,1,2,4,2,O,3,4,4,4,4,4,4,4,2,1,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,3,4,4,4,4,20.37,23.33,,"
"11081204027,AP,8,2,2,3,1,2,2,1,1,3,3,2,2,No,1,2,0,1,1,2,4,2,S,4,4,4,4,4,4,4,4,2,1,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,3,4,3,4,4,20.37,43.33,,"
"11081204030,AP,8,1,3,1,1,3,2,2,1,3,3,2,2,No,1,1,0,1,2,2,4,2,S,2,4,4,4,2,4,4,4,2,1,1,3,3,3,3,1,2,1,1,1,1,2,1,1,1,1,1,2,2,1,3,4,3,3,4,24.07,26.67,,"
"11081204031,AP,8,1,4,3,1,2,2,1,2,1,1,2,2,No,1,2,1,1,1,2,4,2,S,3,4,4,4,1,4,4,4,2,2,1,1,1,3,1,3,3,2,3,3,1,3,1,1,2,1,2,0,2,1,3,3,3,4,4,,,18.52,30.0"
